time, GPSUTC, GPSdate, accelX, accelY, accelZ, gyroX, gyroY, gyroZ, temp, accelPitch, accelRoll, gyroAngleChangeX, gyroAngleChangeY, gyroAngleChangeZ, headingCompensation, pitch, roll, heading, GPSlat, GPSlon, GPScrs, GPSspd
29.0397,0,0,-3480,1052,16280,-30,-1,-10,34,-0.21059,0.0645294,-3.19579e-06,-1.06526e-07,-1.06526e-06,0.358771,-0.208574,0.0583145,0.358771,0,0,0,0;
29.2414,0,0,-3384,972,16288,-16,-3,-24,34,-0.204846,0.0596051,-1.70442e-06,-3.19579e-07,-2.55663e-06,0.361441,-0.208203,0.0584432,0.361441,0,0,0,0;
29.4411,0,0,-3376,932,16208,-23,-1,-1,34,-0.205356,0.0574392,-2.45011e-06,-1.06526e-07,-1.06526e-07,0.282996,-0.20792,0.0583427,0.282996,0,0,0,0;
29.6389,0,0,-3320,988,16204,-21,23,11,34,-0.202091,0.0608972,-2.23706e-06,2.45011e-06,1.17179e-06,0.350728,-0.20734,0.0586004,0.350728,0,0,0,0;
29.838,0,0,-3444,992,16164,-13,8,-21,34,-0.209927,0.0612941,-1.38484e-06,8.52212e-07,-2.23706e-06,0.352706,-0.207599,0.0588705,0.352706,0,0,0,0;
30.0381,0,0,-3480,1004,16248,-8,10,-7,34,-0.210992,0.0617138,-8.52212e-07,1.06526e-06,-7.45685e-07,0.350468,-0.20794,0.0591558,0.350468,0,0,0,0;
30.2387,0,0,-3384,848,16192,-3,11,-18,34,-0.206027,0.0523237,-3.19579e-07,1.17179e-06,-1.91748e-06,0.354113,-0.207749,0.0584737,0.354113,0,0,0,0;
30.4411,0,0,-3380,900,16140,-15,23,-2,34,-0.206434,0.0557044,-1.5979e-06,2.45011e-06,-2.13053e-07,0.352153,-0.207619,0.0581989,0.352153,0,0,0,0;
30.6401,0,0,-3396,1184,16412,-11,-6,-8,34,-0.204042,0.0720176,-1.17179e-06,-6.39159e-07,-8.52212e-07,0.34534,-0.207262,0.0595802,0.34534,0,0,0,0;
30.8387,0,0,-3328,900,16312,-15,27,-8,34,-0.201259,0.0551182,-1.5979e-06,2.87621e-06,-8.52212e-07,0.354407,-0.206663,0.0591366,0.354407,0,0,0,0;
31.0372,0,0,-3372,1028,16192,-21,7,-1,34,-0.205316,0.063403,-2.23706e-06,7.45685e-07,-1.06526e-07,0.352427,-0.206531,0.0595639,0.352427,0,0,0,0;
31.239,0,0,-3508,1016,16264,-37,4,0,34,-0.212437,0.0623882,-3.94148e-06,4.26106e-07,0,0.359776,-0.207125,0.0598467,0.359776,0,0,0,0;
31.4405,0,0,-3416,936,16220,-36,0,-10,33,-0.207571,0.0576426,-3.83495e-06,0,-1.06526e-06,0.355405,-0.207173,0.0596263,0.355405,0,0,0,0;
31.6403,0,0,-3380,812,16152,-18,7,-20,33,-0.206285,0.0502301,-1.91748e-06,7.45685e-07,-2.13053e-06,0.350468,-0.207086,0.0586874,0.350468,0,0,0,0;
31.8401,0,0,-3356,868,16268,-18,5,-11,34,-0.203441,0.0533057,-1.91748e-06,5.32632e-07,-1.17179e-06,0.361802,-0.206723,0.0581497,0.361802,0,0,0,0;
32.0392,0,0,-3388,912,16484,-37,-14,6,34,-0.20271,0.05527,-3.94148e-06,-1.49137e-06,6.39159e-07,0.349496,-0.206325,0.0578604,0.349496,0,0,0,0;
32.2399,0,0,-3372,912,16112,-7,16,-9,34,-0.206307,0.0565434,-7.45685e-07,1.70442e-06,-9.58738e-07,0.348036,-0.206324,0.0577302,0.348036,0,0,0,0;
32.4391,0,0,-3348,900,16140,-15,17,-21,34,-0.204534,0.0557044,-1.5979e-06,1.81095e-06,-2.23706e-06,0.350002,-0.206146,0.0575293,0.350002,0,0,0,0;
32.6371,0,0,-3464,968,16304,-42,18,-7,34,-0.20935,0.0593023,-4.47411e-06,1.91748e-06,-7.45685e-07,0.358098,-0.206471,0.0577083,0.358098,0,0,0,0;
32.838,0,0,-3328,812,16344,-10,7,-8,34,-0.200876,0.049641,-1.06526e-06,7.45685e-07,-8.52212e-07,0.353414,-0.205912,0.0569022,0.353414,0,0,0,0;
33.039,0,0,-3408,992,16320,-43,23,-1,33,-0.205865,0.0607096,-4.58064e-06,2.45011e-06,-1.06526e-07,0.356095,-0.205912,0.0572852,0.356095,0,0,0,0;
33.2392,0,0,-3488,896,16292,-5,10,-10,33,-0.210909,0.054941,-5.32632e-07,1.06526e-06,-1.06526e-06,0.367174,-0.206412,0.0570517,0.367174,0,0,0,0;
33.4399,0,0,-3464,896,16240,-30,-12,13,34,-0.210151,0.0551165,-3.19579e-06,-1.27832e-06,1.38484e-06,0.349017,-0.206789,0.0568571,0.349017,0,0,0,0;
33.6389,0,0,-3404,908,16020,-5,21,-2,34,-0.20937,0.0566186,-5.32632e-07,2.23706e-06,-2.13053e-07,0.233074,-0.207047,0.0568352,0.233074,0,0,0,0;
33.8397,0,0,-3392,992,16288,-44,-20,8,34,-0.205317,0.0608286,-4.68716e-06,-2.13053e-06,8.52212e-07,0.361802,-0.206879,0.0572326,0.361802,0,0,0,0;
34.0399,0,0,-3392,1080,16200,-21,14,-4,34,-0.206401,0.0665682,-2.23706e-06,1.49137e-06,-4.26106e-07,0.348036,-0.206833,0.0581675,0.348036,0,0,0,0;
34.2403,0,0,-3436,920,16296,-8,9,-12,34,-0.207805,0.0563957,-8.52212e-07,9.58738e-07,-1.27832e-06,0.359776,-0.206931,0.0579912,0.359776,0,0,0,0;
34.4393,0,0,-3440,1012,16164,-19,1,3,33,-0.20969,0.0625267,-2.024e-06,1.06526e-07,3.19579e-07,0.356408,-0.207209,0.0584449,0.356408,0,0,0,0;
34.6389,0,0,-3388,960,16216,-30,21,-20,34,-0.205967,0.0591318,-3.19579e-06,2.23706e-06,-2.13053e-06,0.354407,-0.207087,0.0585156,0.354407,0,0,0,0;
34.8379,0,0,-3464,836,16260,-18,18,16,34,-0.2099,0.0513693,-1.91748e-06,1.91748e-06,1.70442e-06,0.362452,-0.20737,0.0578027,0.362452,0,0,0,0;
35.0386,0,0,-3556,940,16132,-42,11,-11,33,-0.216962,0.0582035,-4.47411e-06,1.17179e-06,-1.17179e-06,0.349017,-0.208333,0.0578438,0.349017,0,0,0,0;
35.2401,0,0,-3456,1036,16232,-16,-3,-15,34,-0.20978,0.0637381,-1.70442e-06,-3.19579e-07,-1.5979e-06,0.355102,-0.20848,0.0584329,0.355102,0,0,0,0;
35.4397,0,0,-3424,944,16272,-20,22,-18,33,-0.207397,0.0579488,-2.13053e-06,2.34358e-06,-1.91748e-06,0.362452,-0.208373,0.0583866,0.362452,0,0,0,0;
35.6409,0,0,-3540,984,16232,-13,11,-11,34,-0.214726,0.0605469,-1.38484e-06,1.17179e-06,-1.17179e-06,0.361802,-0.20901,0.0586037,0.361802,0,0,0,0;
35.8416,0,0,-3348,1092,16104,-42,14,7,33,-0.204979,0.0677056,-4.47411e-06,1.49137e-06,7.45685e-07,0.347062,-0.208611,0.0595152,0.347062,0,0,0,0;
36.0402,0,0,-3412,984,16232,-41,21,-13,34,-0.207186,0.0605469,-4.36758e-06,2.23706e-06,-1.38484e-06,0.351445,-0.208472,0.0596204,0.351445,0,0,0,0;
36.2389,0,0,-3504,960,16380,-32,20,-17,34,-0.210743,0.0585411,-3.40885e-06,2.13053e-06,-1.81095e-06,0.358098,-0.208702,0.0595144,0.358098,0,0,0,0;
36.4394,0,0,-3428,956,16288,-23,0,-8,34,-0.207434,0.0586263,-2.45011e-06,0,-8.52212e-07,0.355405,-0.208578,0.0594256,0.355405,0,0,0,0;
36.6404,0,0,-3428,900,16196,-27,16,17,34,-0.208579,0.0555122,-2.87621e-06,1.70442e-06,1.81095e-06,0.351445,-0.20858,0.0590358,0.351445,0,0,0,0;
36.8401,0,0,-3480,1212,16260,-51,34,3,34,-0.210841,0.0744012,-5.43285e-06,3.6219e-06,3.19579e-07,0.350002,-0.208811,0.0605756,0.350002,0,0,0,0;
37.0393,0,0,-3464,1004,16124,-27,4,-8,34,-0.211618,0.0621871,-2.87621e-06,4.26106e-07,-8.52212e-07,0.361802,-0.209095,0.0607371,0.361802,0,0,0,0;
37.2391,0,0,-3440,1068,16228,-11,5,10,34,-0.208887,0.0657174,-1.17179e-06,5.32632e-07,1.06526e-06,0.356095,-0.209075,0.0612356,0.356095,0,0,0,0;
37.4392,0,0,-3428,924,16272,-24,17,15,33,-0.207632,0.0567237,-2.55663e-06,1.81095e-06,1.5979e-06,0.354113,-0.208933,0.0607861,0.354113,0,0,0,0;
37.639,0,0,-3456,932,16320,-20,22,4,33,-0.208682,0.0570459,-2.13053e-06,2.34358e-06,4.26106e-07,0.356095,-0.20891,0.0604142,0.356095,0,0,0,0;
37.8382,0,0,-3456,1056,16248,-24,-5,-26,34,-0.20958,0.0649013,-2.55663e-06,-5.32632e-07,-2.76969e-06,0.289798,-0.208979,0.0608624,0.289798,0,0,0,0;
38.0386,0,0,-3512,912,16328,-24,-1,-6,33,-0.211863,0.055797,-2.55663e-06,-1.06526e-07,-6.39159e-07,0.359108,-0.20927,0.0603558,0.359108,0,0,0,0;
38.2394,0,0,-3420,916,16220,-27,1,-12,34,-0.207807,0.0564136,-2.87621e-06,1.06526e-07,-1.27832e-06,0.353703,-0.209126,0.0599616,0.353703,0,0,0,0;
38.4389,0,0,-3416,864,16232,-19,13,-11,34,-0.207422,0.053178,-2.024e-06,1.38484e-06,-1.17179e-06,0.359776,-0.208957,0.0592845,0.359776,0,0,0,0;
38.6414,0,0,-3384,892,16500,-17,25,0,34,-0.202286,0.054008,-1.81095e-06,2.66316e-06,0,0.352427,-0.208292,0.0587593,0.352427,0,0,0,0;
38.8397,0,0,-3436,940,16224,-26,29,-2,34,-0.208701,0.0578742,-2.76969e-06,3.08927e-06,-2.13053e-07,0.351445,-0.208335,0.0586735,0.351445,0,0,0,0;
39.0395,0,0,-3384,948,16332,-27,9,4,34,-0.20431,0.0579805,-2.87621e-06,9.58738e-07,4.26106e-07,0.354407,-0.207935,0.0586051,0.354407,0,0,0,0;
39.24,0,0,-3400,948,16252,-20,16,-9,34,-0.206231,0.0582653,-2.13053e-06,1.70442e-06,-9.58738e-07,0.354407,-0.207767,0.0585726,0.354407,0,0,0,0;
39.4401,0,0,-3440,1004,16224,-24,23,-19,33,-0.208937,0.0618048,-2.55663e-06,2.45011e-06,-2.024e-06,0.353414,-0.207886,0.0588981,0.353414,0,0,0,0;
39.6388,0,0,-3348,904,16316,-30,11,-28,34,-0.202388,0.0553491,-3.19579e-06,1.17179e-06,-2.98274e-06,0.345967,-0.207339,0.0585442,0.345967,0,0,0,0;
39.8387,0,0,-3356,912,16312,-22,7,-18,34,-0.202907,0.0558516,-2.34358e-06,7.45685e-07,-1.91748e-06,0.356777,-0.206898,0.0582756,0.356777,0,0,0,0;
40.038,0,0,-3344,1176,16272,-42,3,-11,34,-0.202685,0.072146,-4.47411e-06,3.19579e-07,-1.17179e-06,0.350728,-0.206481,0.059663,0.350728,0,0,0,0;
40.2393,0,0,-3484,884,16204,-3,-5,1,34,-0.211784,0.0545004,-3.19579e-07,-5.32632e-07,1.06526e-07,0.353414,-0.207011,0.0591462,0.353414,0,0,0,0;
40.4404,0,0,-3400,784,16260,-17,17,-19,33,-0.206132,0.0481792,-1.81095e-06,1.81095e-06,-2.024e-06,0.352706,-0.206925,0.0580511,0.352706,0,0,0,0;
40.6412,0,0,-3276,892,16176,-49,2,-4,34,-0.19982,0.0550876,-5.2198e-06,2.13053e-07,-4.26106e-07,0.357094,-0.206219,0.057755,0.357094,0,0,0,0;
40.8395,0,0,-3360,1016,16216,-28,15,-17,34,-0.204312,0.0625724,-2.98274e-06,1.5979e-06,-1.81095e-06,0.363469,-0.206031,0.0582382,0.363469,0,0,0,0;
41.0389,0,0,-3476,984,16280,-41,8,-17,34,-0.210355,0.0603688,-4.36758e-06,8.52212e-07,-1.81095e-06,0.354407,-0.206467,0.058452,0.354407,0,0,0,0;
41.2395,0,0,-3448,1212,16232,-14,-4,-11,33,-0.209309,0.074529,-1.49137e-06,-4.26106e-07,-1.17179e-06,0.356095,-0.206753,0.0600593,0.356095,0,0,0,0;
41.4386,0,0,-3456,916,16160,-18,-30,-5,34,-0.210688,0.0566226,-1.91748e-06,-3.19579e-06,-5.32632e-07,0.287463,-0.207148,0.0597128,0.287463,0,0,0,0;
41.6386,0,0,-3352,848,16380,-5,20,-13,34,-0.201853,0.0517243,-5.32632e-07,2.13053e-06,-1.38484e-06,0.361086,-0.206619,0.0589158,0.361086,0,0,0,0;
41.8386,0,0,-3408,920,16124,-31,14,-10,34,-0.208296,0.056996,-3.30232e-06,1.49137e-06,-1.06526e-06,0.360786,-0.20679,0.0587252,0.360786,0,0,0,0;
42.0391,0,0,-3476,980,16256,-41,10,-7,34,-0.210656,0.0602126,-4.36758e-06,1.06526e-06,-7.45685e-07,0.356408,-0.20718,0.0588749,0.356408,0,0,0,0;
42.2406,0,0,-3556,940,16128,-12,1,-19,33,-0.217014,0.0582179,-1.27832e-06,1.06526e-07,-2.024e-06,0.369851,-0.208165,0.0588093,0.369851,0,0,0,0;
42.4405,0,0,-3352,964,16108,-28,11,3,34,-0.205167,0.0597747,-2.98274e-06,1.17179e-06,3.19579e-07,0.359108,-0.207868,0.0589069,0.359108,0,0,0,0;
42.6388,0,0,-3524,940,16308,-37,4,-10,34,-0.212818,0.0575767,-3.94148e-06,4.26106e-07,-1.06526e-06,0.363094,-0.208366,0.0587743,0.363094,0,0,0,0;
42.8374,0,0,-3424,876,16216,-15,0,-24,34,-0.208093,0.0539683,-1.5979e-06,0,-2.55663e-06,0.356095,-0.20834,0.0582937,0.356095,0,0,0,0;
43.0382,0,0,-3512,944,16180,-8,-6,-29,34,-0.213742,0.0582776,-8.52212e-07,-6.39159e-07,-3.08927e-06,0.362452,-0.208881,0.0582915,0.362452,0,0,0,0;
43.2411,0,0,-3392,976,16208,-23,18,3,34,-0.206302,0.0601445,-2.45011e-06,1.91748e-06,3.19579e-07,0.35844,-0.208626,0.0584785,0.35844,0,0,0,0;
43.4402,0,0,-3404,900,16296,-1,19,-1,33,-0.205925,0.0551722,-1.06526e-07,2.024e-06,-1.06526e-07,0.361802,-0.208356,0.0581497,0.361802,0,0,0,0;
43.641,0,0,-3340,884,16200,-13,6,-15,34,-0.203324,0.0545138,-1.38484e-06,6.39159e-07,-1.5979e-06,0.360786,-0.207854,0.0577867,0.360786,0,0,0,0;
43.8394,0,0,-3580,1228,16148,-11,23,-12,34,-0.218171,0.0759005,-1.17179e-06,2.45011e-06,-1.27832e-06,0.350728,-0.208886,0.0596003,0.350728,0,0,0,0;
44.0397,0,0,-3440,1256,16260,-25,18,12,34,-0.208488,0.0770917,-2.66316e-06,1.91748e-06,1.27832e-06,0.352706,-0.208849,0.0613511,0.352706,0,0,0,0;
44.2392,0,0,-3412,836,16240,-26,-1,-19,33,-0.207087,0.0514324,-2.76969e-06,-1.06526e-07,-2.024e-06,0.354407,-0.208675,0.0603592,0.354407,0,0,0,0;
44.4392,0,0,-3440,944,16208,-32,17,2,34,-0.209137,0.0581771,-3.40885e-06,1.81095e-06,2.13053e-07,0.349747,-0.208725,0.0601426,0.349747,0,0,0,0;
44.6393,0,0,-3284,936,16268,-18,-2,-2,34,-0.199192,0.0574729,-1.91748e-06,-2.13053e-07,-2.13053e-07,0.347062,-0.207773,0.0598754,0.347062,0,0,0,0;
44.8392,0,0,-3484,940,16216,-11,3,6,34,-0.211632,0.0579026,-1.17179e-06,3.19579e-07,6.39159e-07,0.352706,-0.20816,0.0596784,0.352706,0,0,0,0;
45.0391,0,0,-3448,1004,16292,-27,7,-13,34,-0.20856,0.0615475,-2.87621e-06,7.45685e-07,-1.38484e-06,0.359108,-0.208203,0.059866,0.359108,0,0,0,0;
45.2414,0,0,-3448,1044,16392,-17,8,-6,33,-0.207324,0.0636037,-1.81095e-06,8.52212e-07,-6.39159e-07,0.356095,-0.208116,0.0602406,0.356095,0,0,0,0;
45.4416,0,0,-3440,984,16260,-24,18,-28,34,-0.208488,0.0604429,-2.55663e-06,1.91748e-06,-2.98274e-06,0.350728,-0.208156,0.0602625,0.350728,0,0,0,0;
45.6393,0,0,-3364,920,16240,-31,13,-19,33,-0.204254,0.0565898,-3.30232e-06,1.38484e-06,-2.024e-06,0.282996,-0.207769,0.0598965,0.282996,0,0,0,0;
45.8382,0,0,-3416,944,16316,-9,25,-2,34,-0.206384,0.0577929,-9.58738e-07,2.66316e-06,-2.13053e-07,0.349747,-0.207631,0.0596885,0.349747,0,0,0,0;
46.0383,0,0,-3344,972,16260,-29,14,-1,34,-0.20283,0.0597075,-3.08927e-06,1.49137e-06,-1.06526e-07,0.350728,-0.207154,0.0596918,0.350728,0,0,0,0;
46.2392,0,0,-3392,804,16216,-7,-14,-7,33,-0.206203,0.0495401,-7.45685e-07,-1.49137e-06,-7.45685e-07,0.353414,-0.207059,0.0586753,0.353414,0,0,0,0;
46.4399,0,0,-3464,968,16232,-18,-2,-11,33,-0.210252,0.0595647,-1.91748e-06,-2.13053e-07,-1.17179e-06,0.34245,-0.20738,0.058764,0.34245,0,0,0,0;
46.6392,0,0,-3368,940,16436,-33,2,3,34,-0.202118,0.0571293,-3.51537e-06,2.13053e-07,3.19579e-07,0.357417,-0.206857,0.0586007,0.357417,0,0,0,0;
46.8401,0,0,-3516,884,16204,-31,7,2,34,-0.213671,0.0545004,-3.30232e-06,7.45685e-07,2.13053e-07,0.354407,-0.207542,0.0581914,0.354407,0,0,0,0;
47.0404,0,0,-3356,1040,16356,-12,14,-8,34,-0.202376,0.0634997,-1.27832e-06,1.49137e-06,-8.52212e-07,0.355102,-0.207026,0.0587236,0.355102,0,0,0,0;
47.2388,0,0,-3428,924,15972,-18,-20,-3,33,-0.211418,0.0577868,-1.91748e-06,-2.13053e-06,-3.19579e-07,0.350728,-0.207467,0.058628,0.350728,0,0,0,0;
47.4379,0,0,-3340,932,16264,-43,5,-15,34,-0.202546,0.0572419,-4.58064e-06,5.32632e-07,-1.5979e-06,0.356095,-0.206979,0.0584898,0.356095,0,0,0,0;
47.64,0,0,-3440,892,16124,-4,18,-6,34,-0.210195,0.0552649,-4.26106e-07,1.91748e-06,-6.39159e-07,0.360435,-0.207301,0.0581691,0.360435,0,0,0,0;
47.8395,0,0,-3400,1000,16156,-21,27,0,34,-0.207421,0.0618176,-2.23706e-06,2.87621e-06,0,0.352427,-0.207315,0.0585365,0.352427,0,0,0,0;
48.0381,0,0,-3428,1008,16204,-36,28,-3,33,-0.208479,0.0621268,-3.83495e-06,2.98274e-06,-3.19579e-07,0.35299,-0.207435,0.0588982,0.35299,0,0,0,0;
48.2381,0,0,-3396,976,16236,-21,-8,-13,34,-0.206192,0.0600411,-2.23706e-06,-8.52212e-07,-1.38484e-06,0.35299,-0.207313,0.0590117,0.35299,0,0,0,0;
48.4388,0,0,-3348,880,16344,-6,5,-3,34,-0.202051,0.0537904,-6.39159e-07,5.32632e-07,-3.19579e-07,0.349267,-0.206787,0.0584901,0.349267,0,0,0,0;
48.6393,0,0,-3348,1100,16208,-17,6,-24,34,-0.2037,0.0677638,-1.81095e-06,6.39159e-07,-2.55663e-06,0.344371,-0.20648,0.059418,0.344371,0,0,0,0;
48.8397,0,0,-3392,984,16092,-38,4,-2,34,-0.207747,0.0610724,-4.048e-06,4.26106e-07,-2.13053e-07,0.344371,-0.20661,0.0595839,0.344371,0,0,0,0;
49.04,0,0,-3340,936,16124,-23,27,-17,34,-0.204256,0.057985,-2.45011e-06,2.87621e-06,-1.81095e-06,0.364491,-0.206377,0.0594266,0.364491,0,0,0,0;
49.2394,0,0,-3380,984,16236,-28,12,15,34,-0.205248,0.060532,-2.98274e-06,1.27832e-06,1.5979e-06,0.298907,-0.206267,0.0595383,0.298907,0,0,0,0;
49.4397,0,0,-3408,1012,16280,-35,13,-21,33,-0.206357,0.0620823,-3.72843e-06,1.38484e-06,-2.23706e-06,0.357771,-0.206279,0.0597939,0.357771,0,0,0,0;
49.6396,0,0,-3080,956,16164,-16,-12,-2,34,-0.18829,0.059075,-1.70442e-06,-1.27832e-06,-2.13053e-07,0.363094,-0.204482,0.0597209,0.363094,0,0,0,0;
49.843,0,0,-3396,972,16164,-18,15,-29,34,-0.207085,0.0600613,-1.91748e-06,1.5979e-06,-3.08927e-06,0.352706,-0.204744,0.0597563,0.352706,0,0,0,0;
50.0414,0,0,-3376,916,16212,-11,11,-16,34,-0.205307,0.0564413,-1.17179e-06,1.17179e-06,-1.70442e-06,0.348036,-0.204801,0.0594259,0.348036,0,0,0,0;
50.2403,0,0,-3352,936,16268,-12,22,7,33,-0.203205,0.0574729,-1.27832e-06,2.34358e-06,7.45685e-07,0.354113,-0.204643,0.0592327,0.354113,0,0,0,0;
50.4381,0,0,-3400,912,16232,-32,10,5,33,-0.206478,0.0561263,-3.40885e-06,1.06526e-06,5.32632e-07,0.355405,-0.204829,0.058923,0.355405,0,0,0,0;
50.6374,0,0,-3364,940,16116,-51,9,-4,34,-0.205782,0.0582611,-5.43285e-06,9.58738e-07,-4.26106e-07,0.356095,-0.204929,0.0588577,0.356095,0,0,0,0;
50.8375,0,0,-3364,976,16180,-18,7,-6,34,-0.204991,0.0602484,-1.91748e-06,7.45685e-07,-6.39159e-07,0.349017,-0.204937,0.0589974,0.349017,0,0,0,0;
51.0387,0,0,-3520,816,15936,-33,14,-25,34,-0.217393,0.0511601,-3.51537e-06,1.49137e-06,-2.66316e-06,0.2783,-0.206186,0.0582151,0.2783,0,0,0,0;
51.2389,0,0,-3452,1004,16288,-33,9,-20,33,-0.208845,0.0615626,-3.51537e-06,9.58738e-07,-2.13053e-06,0.352427,-0.206455,0.0585507,0.352427,0,0,0,0;
51.4404,0,0,-3400,968,16344,-34,14,8,34,-0.205102,0.0591575,-3.6219e-06,1.49137e-06,8.52212e-07,0.360786,-0.206323,0.0586127,0.360786,0,0,0,0;
51.6402,0,0,-3516,1004,16336,-46,8,-8,34,-0.211996,0.0613821,-4.90022e-06,8.52212e-07,-8.52212e-07,0.350728,-0.206895,0.0588904,0.350728,0,0,0,0;
51.8387,0,0,-3356,964,16176,-32,26,-10,34,-0.204566,0.0595241,-3.40885e-06,2.76969e-06,-1.06526e-06,0.355102,-0.206665,0.0589563,0.355102,0,0,0,0;
52.0386,0,0,-3372,884,16324,-18,8,-12,34,-0.203702,0.0541006,-1.91748e-06,8.52212e-07,-1.27832e-06,0.351714,-0.20637,0.0584715,0.351714,0,0,0,0;
52.2395,0,0,-3364,1012,16380,-30,-1,1,34,-0.202556,0.0617042,-3.19579e-06,-1.06526e-07,1.06526e-07,0.349017,-0.205992,0.0587946,0.349017,0,0,0,0;
52.4394,0,0,-3376,960,16336,-11,6,-31,34,-0.203791,0.0586984,-1.17179e-06,6.39159e-07,-3.30232e-06,0.348771,-0.205773,0.0587856,0.348771,0,0,0,0;
52.6385,0,0,-3460,948,16280,-26,3,-27,33,-0.209415,0.0581653,-2.76969e-06,3.19579e-07,-2.87621e-06,0.362452,-0.206139,0.0587238,0.362452,0,0,0,0;
52.8384,0,0,-3428,848,16208,-3,9,-3,34,-0.208429,0.0522722,-3.19579e-07,9.58738e-07,-3.19579e-07,0.355405,-0.206369,0.0580795,0.355405,0,0,0,0;
53.0396,0,0,-3456,928,16372,-32,7,4,33,-0.208038,0.0566216,-3.40885e-06,7.45685e-07,4.26106e-07,0.328984,-0.206539,0.0579344,0.328984,0,0,0,0;
53.2379,0,0,-3432,1016,15992,-19,11,-19,34,-0.211401,0.0634465,-2.024e-06,1.17179e-06,-2.024e-06,0.3478,-0.207027,0.0584867,0.3478,0,0,0,0;
53.4382,0,0,-3452,976,16220,-22,7,1,34,-0.209695,0.0601002,-2.34358e-06,7.45685e-07,1.06526e-07,0.357094,-0.207296,0.0586487,0.357094,0,0,0,0;
53.6384,0,0,-3452,868,16204,-7,8,16,34,-0.209896,0.0535159,-7.45685e-07,8.52212e-07,1.70442e-06,0.347292,-0.207556,0.0581362,0.347292,0,0,0,0;
53.8386,0,0,-3352,776,16208,-27,6,-23,34,-0.203936,0.0478411,-2.87621e-06,6.39159e-07,-2.45011e-06,0.353825,-0.207197,0.0571072,0.353825,0,0,0,0;
54.0383,0,0,-3392,988,16132,-23,10,-10,34,-0.207246,0.0611683,-2.45011e-06,1.06526e-06,-1.06526e-06,0.34534,-0.207204,0.0575143,0.34534,0,0,0,0;
54.2403,0,0,-3460,1012,16324,-8,8,-1,34,-0.208867,0.0619154,-8.52212e-07,8.52212e-07,-1.06526e-07,0.352427,-0.207371,0.0579552,0.352427,0,0,0,0;
54.4395,0,0,-3372,904,16248,-19,30,-20,33,-0.204628,0.0555803,-2.024e-06,3.19579e-06,-2.13053e-06,0.346092,-0.207099,0.0577206,0.346092,0,0,0,0;
54.6382,0,0,-3372,916,16252,-28,26,-10,34,-0.204579,0.0563027,-2.98274e-06,2.76969e-06,-1.06526e-06,0.364491,-0.206849,0.0575813,0.364491,0,0,0,0;
54.838,0,0,-3360,1100,16192,-17,5,-8,34,-0.204606,0.0678306,-1.81095e-06,5.32632e-07,-8.52212e-07,0.330841,-0.206627,0.0586067,0.330841,0,0,0,0;
55.0386,0,0,-3392,984,16268,-30,14,-6,34,-0.205562,0.0604132,-3.19579e-06,1.49137e-06,-6.39159e-07,0.353414,-0.206523,0.0587887,0.353414,0,0,0,0;
55.2395,0,0,-3468,960,16196,5,31,-35,34,-0.210942,0.0592046,5.32632e-07,3.30232e-06,-3.72843e-06,0.357094,-0.206965,0.0588333,0.357094,0,0,0,0;
55.4391,0,0,-3396,848,16364,-36,2,0,34,-0.204624,0.0517748,-3.83495e-06,2.13053e-07,0,0.359776,-0.206734,0.0581276,0.359776,0,0,0,0;
55.6378,0,0,-3120,932,16324,-20,9,-8,34,-0.188852,0.0570319,-2.13053e-06,9.58738e-07,-8.52212e-07,0.354113,-0.204948,0.0580189,0.354113,0,0,0,0;
55.8385,0,0,-3360,940,16208,-24,4,2,34,-0.20441,0.0579312,-2.55663e-06,4.26106e-07,2.13053e-07,0.356408,-0.204896,0.0580105,0.356408,0,0,0,0;
56.0374,0,0,-3484,940,16324,-24,20,1,34,-0.210273,0.0575204,-2.55663e-06,2.13053e-06,1.06526e-07,0.346092,-0.205436,0.0579634,0.346092,0,0,0,0;
56.2379,0,0,-3424,992,16288,-31,-14,0,34,-0.207199,0.0608286,-3.30232e-06,-1.49137e-06,0,0.350002,-0.205615,0.0582486,0.350002,0,0,0,0;
56.4384,0,0,-3528,960,16140,-1,8,-10,34,-0.215202,0.0594096,-1.06526e-07,8.52212e-07,-1.06526e-06,0.344578,-0.206574,0.0583655,0.344578,0,0,0,0;
56.6385,0,0,-3448,1064,16048,-40,-7,3,34,-0.211638,0.0662042,-4.26106e-06,-7.45685e-07,3.19579e-07,0.351714,-0.207084,0.0591487,0.351714,0,0,0,0;
56.8387,0,0,-3436,940,16272,-52,2,-2,34,-0.208103,0.0577038,-5.53938e-06,2.13053e-07,-2.13053e-07,0.359776,-0.207191,0.0590044,0.359776,0,0,0,0;
57.0391,0,0,-3452,988,16116,-38,-1,5,34,-0.211009,0.0612289,-4.048e-06,-1.06526e-07,5.32632e-07,0.280993,-0.207577,0.0592267,0.280993,0,0,0,0;
57.2392,0,0,-3412,820,16324,-17,15,-8,33,-0.206051,0.0501906,-1.81095e-06,1.5979e-06,-8.52212e-07,0.360786,-0.207426,0.0583245,0.360786,0,0,0,0;
57.4407,0,0,-3428,792,16156,-26,15,-23,34,-0.20908,0.0489828,-2.76969e-06,1.5979e-06,-2.45011e-06,0.36217,-0.207594,0.0573918,0.36217,0,0,0,0;
